Driver,Team,LapNumber,DriverLapKey,Compound,Stint,LapTime_str,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,PitInTime_s,PitOutTime_s,IsPersonalBest,IsAccurate
PER,Red Bull Racing,26.0,PER_26.0,INTERMEDIATE,2.0,01:45.736,105.736,32.698,43.513,29.525,,,False,True
PER,Red Bull Racing,27.0,PER_27.0,INTERMEDIATE,2.0,01:52.538,112.538,34.103,45.664,32.771,,,False,True
PER,Red Bull Racing,28.0,PER_28.0,INTERMEDIATE,2.0,01:45.224,105.224,33.67,43.489,28.065,6256.811,,False,False
PER,Red Bull Racing,29.0,PER_29.0,INTERMEDIATE,3.0,02:04.385,124.385,56.07,40.408,27.907,,6289.177,False,False
PER,Red Bull Racing,30.0,PER_30.0,INTERMEDIATE,3.0,01:40.021,100.021,31.537,40.103,28.381,,,False,True
PER,Red Bull Racing,31.0,PER_31.0,INTERMEDIATE,3.0,01:42.676,102.676,31.949,41.478,29.249,,,False,True
PER,Red Bull Racing,32.0,PER_32.0,INTERMEDIATE,3.0,01:44.035,104.035,32.368,42.186,29.481,,,False,True
PER,Red Bull Racing,33.0,PER_33.0,INTERMEDIATE,3.0,01:44.641,104.641,32.991,42.371,29.279,,,False,True
PER,Red Bull Racing,34.0,PER_34.0,INTERMEDIATE,3.0,01:45.045,105.045,33.18,43.118,28.747,,,False,True
PER,Red Bull Racing,35.0,PER_35.0,INTERMEDIATE,3.0,01:43.534,103.534,32.741,42.478,28.315,,,False,True
PER,Red Bull Racing,36.0,PER_36.0,INTERMEDIATE,3.0,01:41.845,101.845,32.059,41.861,27.925,,,False,True
PER,Red Bull Racing,37.0,PER_37.0,INTERMEDIATE,3.0,01:39.697,99.697,31.763,41.061,26.873,7202.791,,False,False
PER,Red Bull Racing,38.0,PER_38.0,MEDIUM,4.0,02:00.171,120.171,53.729,39.568,26.874,,7231.987,False,False
PER,Red Bull Racing,39.0,PER_39.0,MEDIUM,4.0,01:32.722,92.722,29.483,37.323,25.916,,,False,True
PER,Red Bull Racing,40.0,PER_40.0,MEDIUM,4.0,01:33.219,93.219,29.809,38.154,25.256,,,False,True
PER,Red Bull Racing,41.0,PER_41.0,MEDIUM,4.0,01:30.689,90.689,28.979,36.811,24.899,,,True,True
PER,Red Bull Racing,42.0,PER_42.0,MEDIUM,4.0,01:30.542,90.542,29.011,36.465,25.066,,,True,True
PER,Red Bull Racing,43.0,PER_43.0,MEDIUM,4.0,01:30.229,90.229,29.012,36.421,24.796,,,True,True
PER,Red Bull Racing,44.0,PER_44.0,MEDIUM,4.0,01:30.518,90.518,29.093,36.448,24.977,,,False,True
PER,Red Bull Racing,45.0,PER_45.0,MEDIUM,4.0,01:30.565,90.565,29.075,36.549,24.941,,,False,True
PER,Red Bull Racing,46.0,PER_46.0,MEDIUM,4.0,01:30.136,90.136,28.949,36.345,24.842,,,True,True
PER,Red Bull Racing,47.0,PER_47.0,MEDIUM,4.0,01:30.795,90.795,29.213,36.523,25.059,8142.43,,False,False
PER,Red Bull Racing,48.0,PER_48.0,SOFT,5.0,02:05.507,125.507,54.703,42.628,28.176,,8171.325,False,False
PER,Red Bull Racing,49.0,PER_49.0,SOFT,5.0,01:37.360,97.36,31.79,39.027,26.543,,,False,True
PER,Red Bull Racing,50.0,PER_50.0,SOFT,5.0,01:29.707,89.707,29.204,35.978,24.525,,,True,True
